PayrollID,EmployeeID,Month,BasicPay,Bonus
3828,1320,2024-08-01,22066,4116
3829,231,2024-03-01,60827,2258
3830,87,2023-10-01,23100,4672
3831,1025,2024-12-01,56957,13497
3832,58,2023-10-01,47565,5301
3833,1564,2024-09-01,73726,6185
3834,1915,2024-10-01,39560,11036
3835,1141,2024-02-01,69288,11429
3836,226,2024-12-01,67215,2295
3837,1244,2023-08-01,41751,1944
3838,1713,2024-08-01,40859,13707
3839,404,2024-01-01,45515,2918
3840,181,2023-06-01,29487,10940
3841,874,2023-10-01,60064,5546
3842,1577,2024-03-01,15831,12653
3843,1589,2024-05-01,36148,8797
3844,1213,2023-08-01,18929,13613
3845,1680,2024-04-01,23247,5683
3846,727,2024-10-01,29512,1182
3847,613,2023-09-01,67103,7060
3848,1140,2023-09-01,76391,3078
3849,1388,2024-03-01,48072,7940
3850,1896,2024-12-01,46365,11229
3851,288,2024-08-01,53496,3290
3852,1589,2024-09-01,37238,12680
3853,940,2024-01-01,36169,13838
3854,1043,2024-08-01,62409,3137
3855,1454,2023-08-01,63644,1091
3856,35,2023-12-01,28511,14873
3857,762,2023-08-01,61480,11427
3858,1294,2024-08-01,40783,12565
3859,1679,2024-01-01,57908,13420
3860,443,2024-03-01,46877,6953
3861,876,2024-07-01,61272,7745
3862,477,2023-02-01,39554,2694
3863,800,2023-07-01,59061,10926
3864,667,2023-07-01,26920,14793
3865,490,2023-01-01,28593,5340
3866,1862,2023-07-01,57949,3257
3867,1310,2023-12-01,25234,3167
3868,742,2023-01-01,18907,5274
3869,744,2023-02-01,61453,7467
3870,1241,2024-08-01,54958,12086
3871,743,2024-05-01,31976,1267
3872,264,2024-08-01,30932,14730
3873,819,2023-05-01,63964,1355
3874,80,2024-03-01,29591,10692
3875,1276,2023-03-01,27365,10333
3876,1533,2024-02-01,75182,6941
3877,439,2024-05-01,26954,13110
3878,731,2023-03-01,69086,13171
3879,1522,2023-10-01,66032,4364
3880,1007,2024-12-01,34246,7451
3881,704,2024-11-01,28115,14078
3882,1140,2024-10-01,79754,7457
3883,205,2024-09-01,38234,14417
3884,1361,2023-10-01,30497,6863
3885,1356,2024-12-01,47654,10428
3886,1366,2024-12-01,72093,11930
3887,1093,2024-09-01,25797,7950
3888,1783,2023-11-01,40390,11832
3889,1951,2024-06-01,40355,3867
3890,1039,2023-06-01,78761,8311
3891,939,2024-12-01,66045,5827
3892,1000,2023-07-01,59698,4645
3893,327,2023-09-01,76204,10158
3894,987,2023-09-01,75364,11702
3895,1533,2024-05-01,30175,13706
3896,250,2023-02-01,37088,14693
3897,327,2024-10-01,33475,10587
3898,1231,2024-01-01,19960,13117
3899,1507,2024-11-01,69267,2808
3900,121,2024-03-01,23783,6464
3901,932,2024-11-01,27782,8829
3902,658,2023-09-01,23401,4470
3903,1492,2024-11-01,29279,7122
3904,1790,2024-10-01,45419,6715
3905,1171,2023-09-01,65040,10143
3906,323,2023-08-01,53053,9067
3907,711,2023-05-01,51488,8517
3908,1331,2024-06-01,45497,12720
3909,1942,2023-07-01,48168,11116
3910,1043,2024-07-01,65040,8595
3911,1379,2023-07-01,60015,14130
3912,255,2023-02-01,31401,14177
3913,1181,2024-06-01,27123,1181
3914,1270,2024-03-01,21929,10415
3915,662,2024-05-01,59884,14754
3916,371,2023-12-01,39933,7880
3917,1740,2023-09-01,71699,8715
3918,1538,2024-09-01,40127,14950
3919,423,2024-11-01,31495,13679
3920,1503,2024-07-01,51773,4769
3921,278,2023-03-01,17979,3903
3922,787,2023-01-01,61314,1066
3923,706,2024-09-01,31526,9140
3924,1034,2024-01-01,25799,12504
3925,1674,2024-06-01,76360,1569
3926,1512,2024-01-01,17641,7456
3927,578,2023-09-01,77514,12916
3928,1928,2024-01-01,21632,11774
3929,202,2024-04-01,32601,9200
3930,934,2023-11-01,42554,2280
3931,630,2023-09-01,29034,6701
3932,678,2024-03-01,57748,9589
3933,265,2024-08-01,64218,4473
3934,1814,2024-03-01,68250,11527
3935,1454,2024-03-01,45389,2814
3936,1574,2024-03-01,77763,4250
3937,908,2023-09-01,36003,12039
3938,1171,2024-03-01,30017,1646
3939,1936,2023-06-01,77043,4205
3940,1762,2023-09-01,17406,4905
3941,520,2024-05-01,53864,2159
3942,372,2024-11-01,47520,2311
3943,1143,2023-09-01,67505,8622
3944,1401,2023-07-01,26251,14441
3945,584,2024-02-01,69117,4552
3946,1117,2024-02-01,41404,2312
3947,1992,2023-05-01,37499,13997
3948,1151,2024-08-01,26732,13849
3949,19,2023-05-01,47608,2666
3950,369,2024-03-01,35485,11999
3951,864,2023-02-01,22083,13988
3952,1254,2024-12-01,56625,13337
3953,987,2023-05-01,32255,12569
3954,1158,2024-10-01,36074,10341
3955,257,2024-02-01,79957,5539
3956,1086,2023-03-01,53286,1097
3957,325,2023-12-01,29952,12386
3958,1611,2023-06-01,20661,2091
3959,712,2023-03-01,49047,9654
3960,196,2024-07-01,52076,7612
3961,1763,2024-08-01,59410,10959
3962,1123,2024-01-01,15420,3264
3963,926,2023-04-01,57896,1199
3964,14,2024-12-01,46590,4188
3965,225,2024-12-01,50861,11661
3966,816,2024-12-01,20291,12905
3967,784,2023-04-01,34339,2555
3968,1580,2024-07-01,77879,12555
3969,1848,2023-06-01,35895,5663
3970,42,2023-12-01,63094,3670
3971,529,2024-10-01,76734,1352
3972,560,2024-06-01,70286,11792
3973,1425,2023-04-01,71365,5929
3974,796,2024-02-01,48548,2755
3975,1305,2023-05-01,15322,11263
3976,1618,2023-01-01,15501,2541
3977,1799,2024-08-01,31150,11369
3978,270,2024-05-01,40107,9759
3979,1473,2023-02-01,33543,3768
3980,227,2024-05-01,50369,12356
3981,515,2023-03-01,61928,2509
3982,31,2024-05-01,18224,14700
3983,1127,2023-12-01,73238,13762
3984,1976,2023-07-01,31331,5819
3985,1036,2024-11-01,67423,5560
3986,1301,2023-12-01,50989,4723
3987,247,2023-10-01,49414,13202
3988,876,2024-08-01,66575,10542
3989,164,2023-03-01,66855,11469
3990,1512,2023-01-01,30579,14011
3991,1234,2023-01-01,44741,2287
3992,1820,2023-09-01,68545,3063
3993,453,2024-02-01,28901,6866
3994,1065,2024-04-01,30623,4646
3995,1608,2023-11-01,61074,8696
3996,105,2024-12-01,69514,3196
3997,895,2024-10-01,74647,14602
3998,434,2024-03-01,64241,2260
3999,1383,2024-12-01,73935,13493
4000,519,2023-11-01,58096,12954
4001,1186,2024-06-01,22805,8164
4002,1039,2023-03-01,37536,3526
4003,789,2023-11-01,42525,3950
4004,1340,2023-05-01,21167,8918
4005,944,2024-02-01,28472,2820
4006,14,2024-07-01,24734,8257
4007,1301,2024-02-01,53619,9169
4008,589,2024-09-01,64338,7014
4009,358,2024-10-01,76218,4550
4010,615,2024-11-01,65030,14964
4011,1548,2023-05-01,64552,2242
4012,1630,2024-06-01,34804,9389
4013,1128,2024-12-01,38288,2333
4014,1824,2024-01-01,37924,1823
4015,730,2023-03-01,22334,14608
4016,562,2024-07-01,54398,8931
4017,1422,2024-12-01,30928,2811
4018,948,2023-08-01,64166,10172
4019,147,2024-03-01,47814,8485
4020,875,2024-03-01,57143,10424
4021,708,2024-07-01,54265,7033
4022,1668,2023-02-01,52565,7818
4023,966,2024-06-01,73137,9156
4024,843,2024-02-01,51049,9870
4025,109,2023-10-01,25294,4980
4026,837,2023-05-01,73316,14596
4027,1104,2024-04-01,61157,11670
4028,1329,2024-04-01,28728,12537
4029,529,2024-04-01,16633,5044
4030,1212,2024-12-01,76168,10051
4031,135,2024-07-01,78513,12639
4032,62,2023-06-01,26659,10594
4033,1725,2023-10-01,17670,11242
4034,1360,2024-03-01,38639,4211
4035,1113,2023-04-01,52482,11842
4036,1305,2023-02-01,74229,1766
4037,1083,2024-04-01,60205,10804
4038,1134,2023-05-01,63911,3803
4039,194,2023-01-01,57396,11462
4040,1870,2023-02-01,55806,3629
4041,1456,2024-02-01,57474,4787
4042,850,2024-11-01,72162,13951
4043,745,2023-04-01,16767,12652
4044,78,2024-10-01,21557,10573
4045,1681,2023-10-01,29501,14873
4046,551,2024-11-01,25232,2450
4047,1186,2024-04-01,58321,2737
4048,5,2024-07-01,68565,10562
4049,227,2023-06-01,49069,14496
4050,330,2024-11-01,43274,12064
4051,549,2023-10-01,22608,7854
4052,696,2024-04-01,27451,4341
4053,1089,2023-08-01,19057,2000
4054,519,2024-08-01,31960,2175
4055,593,2023-01-01,29401,2790
4056,1431,2023-07-01,56573,11742
4057,383,2024-09-01,47717,10455
4058,1173,2024-08-01,54161,8769
4059,1473,2024-10-01,24162,10730
4060,558,2024-09-01,76274,8894
4061,59,2023-08-01,64350,11952
4062,35,2023-04-01,59346,14953
4063,641,2023-02-01,47768,5272
4064,845,2023-05-01,27246,11418
4065,509,2024-03-01,54497,5804
4066,1372,2024-11-01,52172,6002
4067,163,2024-09-01,47801,11990
4068,1989,2023-11-01,69604,6894
4069,1508,2024-06-01,28230,6618
4070,400,2023-09-01,76590,5074
4071,1162,2024-08-01,39318,4087
4072,1486,2023-12-01,20485,12133
4073,504,2024-05-01,23846,1902
4074,661,2024-10-01,40143,11457
4075,828,2024-12-01,71025,11479
4076,479,2024-12-01,79541,7462
4077,1311,2023-06-01,22655,13560
4078,588,2023-02-01,72910,11156
4079,820,2023-07-01,40309,10661
4080,1280,2024-11-01,39003,14285
4081,1021,2024-12-01,64667,8491
4082,586,2024-12-01,35958,13153
4083,288,2024-08-01,67305,14471
4084,136,2023-05-01,19529,12427
4085,1184,2023-02-01,50666,8180
4086,620,2024-06-01,53881,14720
4087,1990,2024-09-01,23015,14892
4088,184,2023-07-01,36234,12736
4089,1320,2023-07-01,43899,12939
4090,1309,2023-05-01,31086,5748
4091,1845,2024-03-01,17660,6794
4092,300,2024-08-01,31600,12610
4093,644,2024-04-01,57017,7192
4094,947,2024-08-01,32102,7682
4095,1177,2024-03-01,26055,8906
4096,234,2023-07-01,65773,9597
4097,1212,2023-06-01,66637,2780
4098,1457,2024-12-01,34846,5286
4099,487,2023-09-01,58001,10435
4100,1960,2024-12-01,44557,2625
4101,1565,2024-12-01,33848,2215
4102,1500,2024-02-01,48714,14719
4103,1588,2024-12-01,77087,3775
4104,25,2023-05-01,59248,7768
4105,1406,2024-05-01,28150,2116
4106,1938,2023-12-01,43788,3736
4107,923,2023-01-01,50170,3519
4108,589,2023-10-01,51708,11625
4109,1354,2024-11-01,57256,10057
4110,1630,2024-08-01,62139,2634
4111,240,2024-07-01,31353,13783
4112,1714,2023-10-01,61213,3074
4113,1906,2024-09-01,72240,7712
4114,27,2023-07-01,32656,3567
4115,474,2024-07-01,65132,7583
4116,1573,2024-12-01,27139,1292
4117,1832,2024-09-01,56186,4395
4118,327,2024-11-01,60344,10310
4119,1778,2023-12-01,25561,12196
4120,1105,2023-12-01,67203,3030
4121,515,2023-01-01,49235,12269
4122,43,2024-11-01,38537,3480
4123,440,2024-02-01,27735,6089
4124,364,2023-04-01,18025,10968
4125,1438,2024-03-01,61741,4958
4126,647,2024-04-01,41113,11039
4127,527,2024-04-01,23877,6538
4128,1037,2024-12-01,57317,4456
4129,507,2024-01-01,67065,6170
4130,670,2024-07-01,75584,10643
4131,1209,2023-12-01,66645,11316
4132,1376,2023-03-01,29549,10454
4133,872,2024-01-01,50804,3781
4134,659,2024-04-01,47752,14613
4135,1479,2023-03-01,43229,6395
4136,1702,2024-06-01,25429,9055
4137,220,2023-03-01,68492,4979
4138,960,2024-05-01,46351,1404
4139,1248,2024-07-01,30387,1217
4140,832,2023-11-01,73683,6671
4141,710,2024-04-01,52507,4278
4142,328,2023-06-01,28100,10695
4143,464,2023-08-01,48379,2328
4144,586,2024-03-01,64314,9081
4145,782,2024-05-01,74223,11151
4146,1287,2024-05-01,32907,14766
4147,808,2023-12-01,16206,11090
4148,83,2024-11-01,75407,7832
4149,237,2023-12-01,56349,1814
4150,553,2023-05-01,24772,6562
4151,1280,2024-10-01,54223,1131
4152,756,2023-12-01,60764,11985
4153,1966,2024-06-01,31144,9420
4154,602,2024-12-01,57314,5275
4155,410,2023-09-01,22132,8866
4156,1425,2023-04-01,55069,10833
4157,1541,2023-11-01,26270,10078
4158,1004,2023-02-01,30976,10211
4159,929,2023-10-01,60055,2043
4160,829,2023-09-01,73115,7920
4161,829,2024-07-01,69415,10691
4162,353,2023-06-01,65445,5698
4163,120,2023-03-01,58924,1213
4164,1575,2024-08-01,16916,13828
4165,278,2024-02-01,65848,6432
4166,2000,2024-06-01,24583,11379
4167,78,2023-12-01,56974,13025
4168,659,2024-10-01,77158,11803
4169,775,2024-11-01,57274,1918
4170,672,2023-04-01,20686,10705
4171,1981,2024-12-01,30166,9235
4172,1138,2023-09-01,19004,6551
4173,706,2024-08-01,35094,11483
4174,1430,2023-10-01,76348,3887
4175,422,2024-01-01,28956,14038
4176,455,2023-01-01,74916,8167
4177,665,2024-04-01,61425,10590
4178,747,2024-02-01,28601,9670
4179,694,2024-03-01,57713,14400
4180,575,2024-05-01,41284,1558
4181,1741,2024-07-01,29125,14964
4182,335,2023-05-01,32572,14087
4183,1185,2023-02-01,45178,7278
4184,299,2023-01-01,72112,4678
4185,1324,2023-03-01,29842,9353
4186,1326,2024-03-01,23082,3040
4187,967,2023-11-01,63554,3483
4188,925,2024-08-01,30164,11304
4189,1250,2023-05-01,46102,7223
4190,1732,2023-01-01,44935,8035
4191,854,2023-08-01,77154,3418
4192,529,2024-10-01,66449,4685
4193,903,2023-06-01,48552,2661
4194,1178,2023-06-01,71059,14320
4195,1361,2024-01-01,41812,9899
4196,1216,2023-08-01,79412,7834
4197,787,2023-01-01,16616,11976
4198,1763,2024-10-01,23645,4224
4199,1536,2023-09-01,35173,8178
4200,665,2023-05-01,17067,8435
4201,1360,2023-10-01,34680,7962
4202,1121,2024-08-01,42416,1915
4203,980,2023-06-01,19863,1149
4204,214,2023-05-01,24687,12376
4205,1107,2024-02-01,77755,8665
4206,1026,2023-12-01,26982,4799
4207,583,2024-01-01,69645,11826
4208,1140,2023-03-01,37389,7703
4209,53,2024-06-01,35295,2665
4210,407,2023-12-01,40306,2728
4211,1986,2023-09-01,67030,6167
4212,119,2024-08-01,36849,2817
4213,78,2023-07-01,57553,11018
4214,1468,2024-08-01,21611,9205
4215,813,2024-06-01,56184,9870
4216,1524,2024-08-01,31368,1653
4217,1975,2024-06-01,20188,4111
4218,1688,2023-10-01,46326,6538
4219,561,2023-07-01,78404,4640
4220,1356,2023-01-01,66673,14392
4221,501,2024-04-01,38884,5831
4222,1342,2023-08-01,77550,12036
4223,1844,2023-05-01,75688,10522
4224,1686,2024-08-01,76190,10925
4225,780,2023-02-01,70110,2237
4226,1684,2024-12-01,21511,1211
4227,734,2023-07-01,66844,1041
4228,929,2024-08-01,52246,4314
4229,1375,2024-09-01,45355,4211
4230,512,2023-11-01,45866,9544
4231,1302,2024-02-01,22542,14235
4232,701,2023-03-01,51152,9990
4233,887,2023-11-01,72474,1473
4234,1796,2024-07-01,20283,10795
4235,14,2024-04-01,44861,9890
4236,882,2024-04-01,29037,2234
4237,134,2023-05-01,64720,12538
4238,292,2024-04-01,56118,7643
4239,819,2023-02-01,17526,4579
4240,1507,2024-03-01,28369,4525
4241,367,2024-06-01,45350,6038
4242,145,2023-12-01,47861,1287
4243,578,2024-02-01,35556,7263
4244,897,2024-06-01,25006,8222
4245,1434,2023-11-01,48592,3566
4246,94,2023-11-01,66961,8350
4247,742,2023-05-01,61201,4783
4248,40,2023-01-01,73054,14143
4249,1736,2024-10-01,68475,10840
4250,477,2024-11-01,22423,6727
4251,975,2023-10-01,56701,9603
4252,1133,2023-11-01,28042,2174
4253,282,2023-09-01,55840,11068
4254,618,2024-02-01,73234,5912
4255,80,2023-01-01,47357,1287
4256,87,2023-06-01,38875,14703
4257,415,2024-12-01,44593,7029
4258,1355,2024-10-01,65111,4955
4259,87,2024-06-01,50513,7744
4260,345,2024-09-01,57226,8797
4261,1893,2024-04-01,27623,9691
4262,1010,2024-09-01,17820,7126
4263,1263,2023-04-01,61090,6011
4264,6,2024-01-01,23366,3468
4265,853,2023-07-01,72277,14710
4266,1942,2024-06-01,57903,10130
4267,983,2024-09-01,77349,5824
4268,319,2023-08-01,29953,9740
4269,1063,2023-04-01,61335,4314
4270,488,2024-12-01,49718,12217
4271,1673,2024-05-01,39891,14139
4272,25,2024-03-01,52135,4076
4273,1020,2023-11-01,19320,9461
4274,541,2024-05-01,60749,5642
4275,410,2024-11-01,48062,6783
4276,607,2024-06-01,18490,14409
4277,1292,2024-08-01,19482,9562
4278,830,2024-06-01,60123,3860
4279,763,2023-04-01,37616,13309
4280,1016,2024-07-01,78942,13033
4281,148,2023-11-01,23754,7349
4282,1163,2024-02-01,67372,3774
4283,1531,2023-09-01,44733,10457
4284,436,2023-02-01,28443,14640
4285,1503,2023-10-01,48637,14901
4286,1196,2023-07-01,21042,1331
4287,1960,2023-07-01,73411,5081
4288,1845,2023-03-01,78532,12699
4289,1354,2024-04-01,20408,5291
4290,1075,2024-08-01,29673,10566
4291,1417,2024-12-01,67066,7353
4292,40,2023-06-01,15390,7387
4293,136,2023-06-01,51261,7543
4294,1312,2024-01-01,33194,2160
4295,1099,2023-09-01,65944,14443
4296,683,2023-12-01,58705,4495
4297,1542,2024-01-01,51541,4078
4298,1782,2024-04-01,79892,6983
4299,1079,2023-01-01,62927,3428
4300,1391,2023-08-01,45359,8371
4301,827,2023-07-01,49115,3145
4302,1195,2024-08-01,33355,12794
4303,1728,2024-03-01,29585,9969
4304,615,2024-06-01,77193,3892
4305,1957,2024-08-01,64396,7753
4306,355,2024-12-01,40546,3215
4307,1771,2023-08-01,48020,4908
4308,1242,2024-04-01,70814,2343
4309,964,2023-03-01,17457,8820
4310,1140,2024-12-01,55050,2668
4311,1722,2024-11-01,17338,14995
4312,794,2024-07-01,70869,6113
4313,1979,2023-06-01,51605,4303
4314,340,2024-12-01,41570,12448
4315,592,2024-08-01,62937,1363
4316,974,2023-12-01,34622,10049
4317,615,2023-09-01,63467,5860
4318,170,2024-02-01,24106,9795
4319,1547,2023-04-01,16483,11131
4320,1961,2024-05-01,59294,11839
4321,1909,2024-04-01,22751,1875
4322,994,2024-04-01,25860,12083
4323,65,2023-07-01,50597,2678
4324,627,2024-08-01,74680,13119
4325,935,2024-10-01,69971,7311
4326,1093,2023-03-01,38209,11977
4327,1997,2024-03-01,66775,11911
4328,1703,2024-03-01,37059,13708
4329,520,2023-03-01,45087,13470
4330,1727,2024-01-01,79529,8834
4331,1492,2023-11-01,78904,10182
4332,394,2024-10-01,48691,3042
4333,1549,2024-02-01,29018,7486
4334,1909,2024-12-01,21116,2824
4335,1171,2023-02-01,40539,1268
4336,1337,2023-07-01,17655,14792
4337,1329,2024-10-01,45041,11337
4338,122,2023-11-01,49327,8045
4339,194,2023-03-01,58517,10671
4340,1672,2023-01-01,73381,5417
4341,1371,2023-03-01,78834,9426
4342,1842,2023-01-01,24432,2413
4343,188,2024-04-01,76535,9996
4344,621,2024-09-01,46996,11325
4345,762,2023-03-01,36699,4000
4346,1392,2024-11-01,42506,1715
4347,1692,2023-05-01,32964,3162
4348,1279,2024-05-01,72476,1980
4349,1715,2024-01-01,55014,12245
4350,1831,2024-01-01,73171,13936
4351,1537,2023-05-01,32491,14715
4352,1812,2024-11-01,34924,2945
4353,1285,2024-03-01,34714,3350
4354,156,2024-01-01,45534,1237
4355,939,2023-04-01,67693,10105
4356,1216,2023-05-01,24817,13688
4357,1883,2024-01-01,66073,8000
4358,1054,2024-09-01,76096,3895
4359,350,2024-03-01,55380,14001
4360,314,2023-05-01,29251,2532
4361,1687,2024-02-01,65677,3555
4362,800,2024-08-01,67493,8333
4363,1530,2023-06-01,46802,14801
4364,1035,2023-08-01,67587,11692
4365,679,2023-07-01,56447,12785
4366,736,2024-07-01,30626,13460
4367,192,2023-04-01,18200,12957
4368,98,2024-03-01,76529,3823
4369,1570,2023-06-01,76274,12175
4370,1521,2024-04-01,21127,8337
4371,1977,2024-04-01,73792,13370
4372,1117,2023-07-01,49786,13744
4373,1206,2023-11-01,66179,1240
4374,381,2024-12-01,41232,3642
4375,1059,2023-09-01,49560,13418
4376,1697,2023-01-01,45783,7513
4377,1688,2023-05-01,27739,4879
4378,562,2024-06-01,57268,13811
4379,1437,2024-09-01,31741,5036
4380,1725,2023-02-01,69415,11558
4381,370,2023-04-01,78572,7055
4382,1623,2024-12-01,17221,8978
4383,861,2024-09-01,33157,1837
4384,1675,2024-01-01,59853,7898
4385,9,2024-06-01,45639,14180
4386,38,2024-04-01,55864,4919
4387,1050,2024-03-01,53750,5835
4388,1721,2024-05-01,66190,8299
4389,402,2023-02-01,73449,11586
4390,358,2024-05-01,64089,3358
4391,913,2023-01-01,68090,11518
4392,1455,2024-03-01,29197,10471
4393,1615,2023-05-01,72661,14898
4394,339,2023-03-01,29878,3455
4395,302,2024-09-01,20991,11204
4396,1471,2024-06-01,45586,8839
4397,1020,2024-01-01,63856,9372
4398,1963,2024-10-01,36815,2369
4399,887,2023-03-01,70714,14576
4400,886,2024-12-01,54304,7639
4401,1240,2024-12-01,16671,3069
4402,1530,2024-05-01,41302,10222
4403,322,2023-04-01,50461,6674
4404,1408,2023-03-01,55819,6364
4405,1270,2024-08-01,53977,12215
4406,1554,2023-03-01,58595,7759
4407,721,2023-01-01,76507,10868
4408,1046,2024-09-01,57227,9160
4409,1778,2023-02-01,50994,13194
4410,1862,2024-02-01,27048,13989
4411,987,2024-09-01,56233,9379
4412,899,2023-08-01,26969,14614
4413,1716,2023-12-01,69253,13594
4414,1303,2024-04-01,36195,1099
4415,1309,2023-08-01,47143,2636
4416,1043,2023-12-01,76892,2174
4417,720,2023-06-01,49845,3008
4418,1894,2024-11-01,61415,4998
4419,502,2023-11-01,60249,7770
4420,1397,2024-02-01,62850,14985
4421,232,2023-06-01,63897,9002
4422,1054,2024-08-01,39374,3061
4423,709,2024-06-01,56962,3058
4424,1295,2024-12-01,36216,3529
4425,91,2023-11-01,75931,13085
4426,1957,2024-01-01,58083,1317
4427,486,2024-08-01,20984,6631
4428,1566,2024-11-01,37258,11949
4429,487,2023-08-01,30340,11475
4430,1661,2024-12-01,77133,5974
4431,1465,2023-01-01,32560,13691
4432,649,2024-06-01,19278,14144
4433,1592,2023-08-01,55416,11905
4434,1912,2023-03-01,16497,6667
4435,293,2024-01-01,33615,13080
4436,1228,2023-07-01,51539,12864
4437,1609,2023-01-01,18307,1117
4438,1537,2024-11-01,76172,14114
4439,1615,2024-09-01,47223,3660
4440,1472,2024-02-01,47886,8474
4441,43,2024-12-01,65728,1825
4442,1506,2024-05-01,72638,6623
4443,1617,2023-08-01,25967,9862
4444,1076,2023-05-01,45587,9843
4445,833,2024-07-01,41025,4914
4446,1579,2024-04-01,54255,6471
4447,842,2024-01-01,63096,3932
4448,149,2023-07-01,57542,8545
4449,880,2024-09-01,50005,3194
4450,1107,2024-08-01,56756,13051
4451,565,2023-09-01,24519,5398
4452,382,2024-07-01,54357,11573
4453,1628,2023-08-01,61830,11088
4454,1521,2023-03-01,17667,12926
4455,732,2024-08-01,59696,1766
4456,593,2023-04-01,34445,9942
4457,243,2023-08-01,65485,4577
4458,95,2024-05-01,49401,2632
4459,154,2023-04-01,53364,8613
4460,437,2023-12-01,41523,12355
4461,1419,2024-04-01,51192,12784
4462,1419,2024-12-01,27776,11241
4463,1645,2023-12-01,33331,7412
4464,741,2024-12-01,64943,1303
4465,1855,2024-09-01,21680,14043
4466,253,2023-01-01,19536,3273
4467,1082,2024-12-01,67542,10586
4468,1475,2024-08-01,75560,9974
4469,1377,2024-12-01,78421,5898
4470,360,2024-11-01,66577,8022
4471,342,2023-05-01,70819,13596
4472,1191,2024-04-01,15130,13206
4473,558,2024-09-01,40527,5130
4474,369,2024-09-01,56626,8883
4475,1970,2024-09-01,76035,13669
4476,1053,2024-03-01,26881,13361
4477,8,2023-12-01,79863,9270
4478,1055,2023-01-01,72694,8881
4479,1924,2024-11-01,41376,6904
4480,710,2024-10-01,28132,9280
4481,1845,2024-10-01,22773,1687
4482,1128,2023-05-01,32613,1901
4483,1237,2024-07-01,20299,1890
4484,520,2023-08-01,19473,11714
4485,248,2023-01-01,39018,12455
4486,261,2023-07-01,31457,5624
4487,1679,2024-05-01,46601,7033
4488,641,2023-11-01,63643,14372
4489,1177,2024-03-01,60565,2521
4490,732,2023-11-01,27208,2021
4491,669,2023-12-01,78140,3776
4492,754,2024-04-01,65335,12633
4493,1875,2024-02-01,23837,13129
4494,1114,2023-01-01,77269,7496
4495,137,2023-01-01,35336,11805
4496,773,2024-11-01,66054,8284
4497,975,2024-01-01,27948,11151
4498,387,2023-10-01,19078,9956
4499,1300,2024-12-01,66758,7168
4500,1975,2024-12-01,26081,9457
4501,229,2024-04-01,77075,14722
4502,1793,2023-02-01,27921,4278
4503,1085,2023-12-01,71019,5504
4504,1782,2023-05-01,29966,3126
4505,1817,2024-07-01,35543,6662
4506,363,2023-05-01,23269,14350
4507,1976,2023-04-01,34803,11136
4508,1115,2024-11-01,55910,11720
4509,409,2023-09-01,70630,5956
4510,1278,2024-03-01,41763,6239
4511,1491,2023-09-01,57825,7169
4512,171,2023-10-01,18979,6393
4513,1276,2024-12-01,42461,5754
4514,1839,2023-02-01,53239,3934
4515,1526,2024-01-01,77714,1499
4516,1818,2024-02-01,54052,10631
4517,1885,2024-02-01,56452,11602
4518,1920,2023-03-01,55837,8775
4519,445,2024-09-01,73229,7429
4520,1896,2024-01-01,48789,1683
4521,1538,2024-08-01,33502,14994
4522,1624,2023-04-01,43700,8558
4523,1615,2024-02-01,47901,2021
4524,336,2023-06-01,66702,13009
4525,1614,2024-02-01,43363,1214
4526,1779,2024-08-01,22970,4288
4527,1450,2023-04-01,15264,8465
4528,1881,2023-07-01,54777,9418
4529,872,2024-10-01,46559,2994
4530,812,2023-06-01,24778,7635
4531,808,2024-07-01,36794,1047
4532,1338,2023-04-01,65280,9526
4533,1914,2024-09-01,36708,7149
4534,1468,2023-07-01,47521,12095
4535,582,2024-03-01,29553,14393
4536,642,2023-09-01,15612,7918
4537,1739,2024-11-01,22751,9021
4538,1673,2023-05-01,77262,5803
4539,394,2023-02-01,27813,1013
4540,387,2023-02-01,19201,14709
4541,1599,2024-07-01,44927,9341
4542,1572,2024-09-01,26864,9333
4543,1364,2023-02-01,34696,10010
4544,1243,2023-06-01,46464,3373
4545,1143,2023-11-01,34593,12087
4546,1980,2023-07-01,28921,12199
4547,143,2024-10-01,58549,1661
4548,1068,2023-05-01,77913,12975
4549,1433,2024-04-01,17228,3126
4550,1362,2024-07-01,53866,11959
4551,767,2024-02-01,33613,12537
4552,62,2023-02-01,51916,5584
4553,721,2023-08-01,27455,6836
4554,790,2024-02-01,33970,5623
4555,1822,2024-07-01,43163,13171
4556,184,2024-05-01,23598,10123
4557,53,2024-03-01,75117,4003
4558,949,2024-02-01,78221,12842
4559,637,2024-11-01,46154,6407
4560,635,2023-04-01,37678,12670
4561,1666,2023-12-01,71726,10526
4562,482,2023-12-01,75889,1423
4563,1386,2024-09-01,63191,9980
4564,1515,2024-11-01,56299,5741
4565,627,2024-05-01,29478,14702
4566,1592,2024-04-01,44905,13661
4567,1185,2024-03-01,30172,12609
4568,1992,2024-08-01,45798,9811
4569,1646,2024-11-01,53982,12115
4570,235,2024-01-01,45198,4519
4571,1996,2024-03-01,49324,1513
4572,683,2024-01-01,26978,5632
4573,1674,2024-01-01,15414,9599
4574,1309,2023-06-01,79981,11668
4575,441,2024-10-01,48292,5753
4576,1150,2023-04-01,22699,7548
4577,1052,2024-07-01,21773,3250
4578,1134,2024-08-01,61437,7726
4579,1252,2023-03-01,79469,14692
4580,676,2023-06-01,50008,6405
4581,1991,2023-07-01,19306,13324
