country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",17-11-2025 09:00,26.349082,92.68449,PM2.5,25,28,28
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",17-11-2025 09:00,26.349082,92.68449,NH3,4,4,4
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",17-11-2025 09:00,26.349082,92.68449,SO2,6,13,12
India,Assam,Silchar,"Tarapur, Silchar - PCBA",17-11-2025 09:00,24.82827,92.79525,NO2,15,21,17
India,Assam,Silchar,"Tarapur, Silchar - PCBA",17-11-2025 09:00,24.82827,92.79525,NH3,1,1,1
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",17-11-2025 09:00,25.5626095,84.663264,NO2,5,9,7
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",17-11-2025 09:00,24.75746,84.366208,OZONE,2,41,20
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",17-11-2025 09:00,25.42742023,86.13886079,NO2,18,22,20
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",17-11-2025 09:00,14.675886,77.593027,OZONE,57,71,67
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",17-11-2025 09:00,13.20488,79.097889,PM2.5,36,283,125
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",17-11-2025 09:00,13.20488,79.097889,NO2,20,24,23
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",17-11-2025 09:00,26.071318,91.87488,PM10,64,118,90
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",17-11-2025 09:00,26.071318,91.87488,NH3,4,4,4
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",17-11-2025 09:00,13.67,79.35,SO2,5,7,6
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",17-11-2025 09:00,13.67,79.35,CO,30,40,36
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",17-11-2025 09:00,26.071318,91.87488,PM2.5,72,181,110
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",17-11-2025 09:00,25.560083,87.553265,CO,NA,NA,NA
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",17-11-2025 09:00,26.0881305,87.93840336,PM2.5,38,52,44
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",17-11-2025 09:00,27.308328,84.531742,PM2.5,37,153,66
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",17-11-2025 09:00,27.308328,84.531742,SO2,16,17,16
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",17-11-2025 09:00,27.308328,84.531742,OZONE,6,16,10
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",17-11-2025 09:00,26.63086,84.90051,NO2,9,13,11
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",17-11-2025 09:00,26.63086,84.90051,SO2,3,3,3
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",17-11-2025 09:00,26.63086,84.90051,CO,40,58,42
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",17-11-2025 09:00,26.63086,84.90051,OZONE,2,4,3
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",17-11-2025 09:00,25.859655,85.77944,NH3,NA,NA,NA
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",17-11-2025 09:00,25.859655,85.77944,SO2,NA,NA,NA
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",17-11-2025 09:00,26.2271665,84.3570427,PM2.5,27,130,74
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",17-11-2025 09:00,30.735567,76.775714,PM10,57,148,106
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",17-11-2025 09:00,30.735567,76.775714,CO,58,97,63
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",17-11-2025 09:00,30.751462,76.762879,PM2.5,66,154,114
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",17-11-2025 09:00,30.751462,76.762879,PM10,62,125,103
India,Bihar,Munger,"Town Hall, Munger - BSPCB",17-11-2025 09:00,25.376776,86.471523,PM2.5,67,240,110
India,Bihar,Munger,"Town Hall, Munger - BSPCB",17-11-2025 09:00,25.376776,86.471523,PM10,68,149,98
India,Bihar,Munger,"Town Hall, Munger - BSPCB",17-11-2025 09:00,25.376776,86.471523,NO2,4,5,5
India,Bihar,Munger,"Town Hall, Munger - BSPCB",17-11-2025 09:00,25.376776,86.471523,SO2,16,18,17
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",17-11-2025 09:00,26.11442,85.39813,PM2.5,91,226,159
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",17-11-2025 09:00,26.11442,85.39813,PM10,70,117,97
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",17-11-2025 09:00,26.1403345,85.3650192,NO2,17,18,17
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",17-11-2025 09:00,26.1403345,85.3650192,OZONE,22,67,25
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",17-11-2025 09:00,25.0328,85.41948,SO2,19,25,21
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",17-11-2025 09:00,25.0328,85.41948,CO,82,102,89
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",17-11-2025 09:00,25.892357,86.590325,PM2.5,37,203,89
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",17-11-2025 09:00,25.892357,86.590325,PM10,31,121,71
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",17-11-2025 09:00,25.892357,86.590325,CO,35,38,37
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",17-11-2025 09:00,25.859655,85.77944,PM2.5,NA,NA,NA
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",17-11-2025 09:00,25.586562,85.043586,PM10,81,273,152
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",17-11-2025 09:00,25.592539,85.227158,NH3,4,5,5
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",17-11-2025 09:00,25.610369,85.132568,CO,43,68,68
India,Bihar,Patna,"Muradpur, Patna - BSPCB",17-11-2025 09:00,25.619651,85.147382,PM2.5,50,231,152
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",17-11-2025 09:00,25.56752,83.966379,CO,12,28,25
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",17-11-2025 09:00,25.7808257,84.7446768,CO,2,17,8
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",17-11-2025 09:00,24.7955,84.9994,CO,29,101,35
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",17-11-2025 09:00,24.792403,84.992416,NO2,1,7,4
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",17-11-2025 09:00,21.194815,81.31477,CO,18,76,29
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",17-11-2025 09:00,21.185571,81.343175,NO2,35,189,89
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",17-11-2025 09:00,21.185571,81.343175,SO2,3,11,8
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",17-11-2025 09:00,21.224231,81.40835,PM10,43,107,66
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",17-11-2025 09:00,22.348441,82.549611,NO2,33,51,41
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",17-11-2025 09:00,22.348441,82.549611,SO2,1,12,6
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",17-11-2025 09:00,25.560083,87.553265,NO2,NA,NA,NA
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",17-11-2025 09:00,25.560083,87.553265,NH3,NA,NA,NA
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",17-11-2025 09:00,28.498571,77.26484,NH3,7,10,9
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",17-11-2025 09:00,28.498571,77.26484,CO,23,98,56
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",17-11-2025 09:00,28.498571,77.26484,OZONE,6,141,16
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",17-11-2025 09:00,28.5710274,77.0719006,SO2,16,32,24
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",17-11-2025 09:00,28.5627763,77.1180053,PM2.5,156,361,293
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",17-11-2025 09:00,28.5627763,77.1180053,NO2,79,212,157
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",17-11-2025 09:00,28.6811736,77.3025234,PM2.5,152,366,287
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",17-11-2025 09:00,28.611281,77.237738,NO2,29,163,102
India,Delhi,Delhi,"Mundka, Delhi - DPCC",17-11-2025 09:00,28.684678,77.076574,PM10,135,407,274
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",17-11-2025 09:00,28.60909,77.0325413,PM2.5,34,388,229
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",17-11-2025 09:00,28.60909,77.0325413,NO2,65,106,82
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",17-11-2025 09:00,28.60909,77.0325413,CO,28,55,35
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",17-11-2025 09:00,28.58028,77.233829,SO2,20,38,27
India,Delhi,Delhi,"Lodhi Road, Delhi - IITM",17-11-2025 09:00,28.588333,77.221667,PM2.5,96,305,228
India,Delhi,Delhi,"Lodhi Road, Delhi - IITM",17-11-2025 09:00,28.588333,77.221667,SO2,8,28,18
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",17-11-2025 09:00,28.611281,77.237738,PM2.5,170,415,339
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",17-11-2025 09:00,28.6811736,77.3025234,CO,59,98,70
India,Delhi,Delhi,"ITO, Delhi - CPCB",17-11-2025 09:00,28.628624,77.24106,PM2.5,214,480,388
India,Delhi,Delhi,"ITO, Delhi - CPCB",17-11-2025 09:00,28.628624,77.24106,NH3,3,5,4
India,Delhi,Delhi,"ITO, Delhi - CPCB",17-11-2025 09:00,28.628624,77.24106,SO2,14,32,24
India,Delhi,Delhi,"ITO, Delhi - CPCB",17-11-2025 09:00,28.628624,77.24106,CO,27,114,76
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",17-11-2025 09:00,21.371751,81.664929,SO2,3,5,4
India,Delhi,Delhi,"Alipur, Delhi - DPCC",17-11-2025 09:00,28.815329,77.15301,CO,38,101,88
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",17-11-2025 09:00,28.695381,77.181665,PM10,163,439,333
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",17-11-2025 09:00,21.219665,81.630094,NH3,2,2,2
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",17-11-2025 09:00,21.219665,81.630094,CO,36,74,57
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",17-11-2025 09:00,21.371751,81.664929,PM10,35,165,111
India,Delhi,Delhi,"Narela, Delhi - DPCC",17-11-2025 09:00,28.822836,77.101981,SO2,14,53,27
India,Delhi,Delhi,"Narela, Delhi - DPCC",17-11-2025 09:00,28.822836,77.101981,CO,2,63,48
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",17-11-2025 09:00,28.6573814,77.1585447,PM10,169,414,275
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",17-11-2025 09:00,28.623763,77.287209,NO2,26,180,107
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",17-11-2025 09:00,28.674045,77.131023,SO2,9,56,21
India,Delhi,Delhi,"Pusa, Delhi - DPCC",17-11-2025 09:00,28.639652,77.146275,SO2,5,34,15
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",17-11-2025 09:00,28.5512005,77.2735737,CO,13,94,68
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",17-11-2025 09:00,28.4417,77.3217,NO2,36,39,38
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",17-11-2025 09:00,28.4417,77.3217,SO2,6,6,6
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",17-11-2025 09:00,29.503664,75.467934,NO2,18,21,19
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",17-11-2025 09:00,29.503664,75.467934,OZONE,10,15,11
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",17-11-2025 09:00,28.422681,77.148944,PM10,170,418,236
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",17-11-2025 09:00,28.422681,77.148944,NO2,12,42,25
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",17-11-2025 09:00,28.422681,77.148944,CO,30,72,54
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",17-11-2025 09:00,28.4227,77.0667,PM2.5,104,348,250
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",17-11-2025 09:00,28.4227,77.0667,PM10,105,319,173
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",17-11-2025 09:00,28.5504249,77.2159377,OZONE,6,18,6
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",17-11-2025 09:00,28.710508,77.249485,PM2.5,193,483,377
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",17-11-2025 09:00,28.531346,77.190156,NO2,15,65,39
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",17-11-2025 09:00,28.672342,77.31526,PM10,157,430,336
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",17-11-2025 09:00,28.672342,77.31526,SO2,12,43,22
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",17-11-2025 09:00,28.699793,77.165453,NH3,8,11,10
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",17-11-2025 09:00,23.107969,72.574648,PM2.5,33,124,71
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",17-11-2025 09:00,23.023389,72.515201,PM2.5,42,96,68
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",17-11-2025 09:00,23.023389,72.515201,CO,42,103,61
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",17-11-2025 09:00,23.076793,72.627874,CO,7,75,38
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",17-11-2025 09:00,23.076793,72.627874,OZONE,2,62,25
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",17-11-2025 09:00,23.163798,72.677768,PM2.5,79,179,119
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",17-11-2025 09:00,23.243639,72.68994,PM2.5,59,99,80
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",17-11-2025 09:00,28.806223,76.141105,CO,4,14,12
India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",17-11-2025 09:00,28.593883,76.270653,PM2.5,181,327,250
India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",17-11-2025 09:00,28.593883,76.270653,PM10,123,199,150
India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",17-11-2025 09:00,28.593883,76.270653,NO2,9,22,15
India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",17-11-2025 09:00,28.593883,76.270653,CO,10,25,16
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",17-11-2025 09:00,28.39072,77.30059,NH3,10,12,11
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",17-11-2025 09:00,29.14056,75.744941,SO2,10,13,11
India,Haryana,Jind,"Police Lines, Jind - HSPCB",17-11-2025 09:00,29.307814,76.337619,PM2.5,74,347,241
India,Haryana,Jind,"Police Lines, Jind - HSPCB",17-11-2025 09:00,29.307814,76.337619,PM10,63,216,143
India,Haryana,Jind,"Police Lines, Jind - HSPCB",17-11-2025 09:00,29.307814,76.337619,OZONE,7,43,9
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",17-11-2025 09:00,29.8006,76.4155,NO2,28,34,31
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",17-11-2025 09:00,29.8006,76.4155,NH3,5,6,6
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",17-11-2025 09:00,28.563262,77.186937,PM2.5,257,420,362
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",17-11-2025 09:00,28.563262,77.186937,NO2,25,138,88
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",17-11-2025 09:00,28.563262,77.186937,NH3,4,6,5
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",17-11-2025 09:00,28.563262,77.186937,SO2,30,132,74
India,Delhi,Delhi,"Rohini, Delhi - DPCC",17-11-2025 09:00,28.732528,77.11992,OZONE,4,256,5
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",17-11-2025 09:00,28.5504249,77.2159377,PM2.5,267,432,364
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",17-11-2025 09:00,23.243639,72.68994,SO2,3,7,5
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",17-11-2025 09:00,23.221714,72.654328,CO,21,40,31
India,Gujarat,Surat,"Science Center, Surat - SMC",17-11-2025 09:00,21.170046,72.795405,SO2,27,33,29
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",17-11-2025 09:00,22.969611,72.6435,NO2,22,32,26
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",17-11-2025 09:00,23.107969,72.574648,SO2,1,17,4
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",17-11-2025 09:00,23.107969,72.574648,OZONE,4,69,25
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",17-11-2025 09:00,23.002657,72.591912,PM2.5,25,90,56
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",17-11-2025 09:00,23.002657,72.591912,CO,12,54,37
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",17-11-2025 09:00,23.020509,72.579261,PM2.5,88,240,149
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",17-11-2025 09:00,28.6701,76.9254,NH3,12,13,13
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",17-11-2025 09:00,28.3419248,77.319699,SO2,6,14,10
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",17-11-2025 09:00,28.806223,76.141105,NH3,1,9,8
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",17-11-2025 09:00,28.806223,76.141105,SO2,12,13,13
India,Haryana,Mandikhera,"General Hospital, Mandikhera - HSPCB",17-11-2025 09:00,27.9002,76.9938,OZONE,23,31,26
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",17-11-2025 09:00,28.060249,76.113115,PM2.5,172,303,237
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",17-11-2025 09:00,28.060249,76.113115,SO2,11,12,11
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",17-11-2025 09:00,28.060249,76.113115,CO,18,52,28
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",17-11-2025 09:00,28.1485564,77.3320667,SO2,12,13,12
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",17-11-2025 09:00,28.3153,76.9143,PM10,70,133,94
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",17-11-2025 09:00,28.3153,76.9143,NO2,27,100,63
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",17-11-2025 09:00,28.3153,76.9143,CO,26,58,50
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",17-11-2025 09:00,28.3153,76.9143,OZONE,1,97,1
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ",17-11-2025 09:00,30.7057778,76.85318056,OZONE,14,36,32
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB",17-11-2025 09:00,29.432304,76.972765,OZONE,30,30,30
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB",17-11-2025 09:00,28.52123,76.37138,NO2,1,20,9
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",17-11-2025 09:00,29.5364,75.0158,SO2,10,12,11
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",17-11-2025 09:00,13.029152,77.585901,CO,NA,NA,NA
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",17-11-2025 09:00,12.920984,77.584908,PM2.5,72,118,95
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",17-11-2025 09:00,12.920984,77.584908,PM10,100,134,120
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",17-11-2025 09:00,12.920984,77.584908,OZONE,22,71,49
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",17-11-2025 09:00,12.7816279,77.6299145,PM2.5,46,500,116
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",17-11-2025 09:00,12.7816279,77.6299145,NO2,19,21,20
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",17-11-2025 09:00,13.003872,77.664217,PM10,69,70,69
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",17-11-2025 09:00,13.003872,77.664217,OZONE,20,21,20
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",17-11-2025 09:00,13.0270199,77.494094,NO2,25,31,28
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",17-11-2025 09:00,13.0270199,77.494094,NH3,5,7,6
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",17-11-2025 09:00,12.990328,77.5431385,CO,20,38,28
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB",17-11-2025 09:00,34.066206,74.81982,PM2.5,44,500,117
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",17-11-2025 09:00,16.172806,75.659694,PM10,53,54,54
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",17-11-2025 09:00,16.172806,75.659694,NO2,11,12,12
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB",17-11-2025 09:00,15.888653,74.541751,CO,14,22,17
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",17-11-2025 09:00,11.55358,76.55521,CO,14,120,28
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",17-11-2025 09:00,11.55358,76.55521,OZONE,14,35,17
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",17-11-2025 09:00,13.328028,75.797056,PM2.5,11,109,52
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",17-11-2025 09:00,13.328028,75.797056,NO2,15,23,20
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",17-11-2025 09:00,13.328028,75.797056,OZONE,18,28,18
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",17-11-2025 09:00,29.8006,76.4155,SO2,27,36,32
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",17-11-2025 09:00,29.8006,76.4155,CO,9,69,38
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",17-11-2025 09:00,29.6953,77.0027,OZONE,26,26,26
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",17-11-2025 09:00,29.966942,76.875879,NO2,16,21,19
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",17-11-2025 09:00,29.5364,75.0158,OZONE,54,63,57
India,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",17-11-2025 09:00,30.1480566,77.2893471,PM10,16,180,130
India,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",17-11-2025 09:00,30.1480566,77.2893471,NO2,11,12,11
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",17-11-2025 09:00,12.9135218,77.5950804,PM2.5,38,70,57
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",17-11-2025 09:00,12.9135218,77.5950804,CO,44,54,46
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB",17-11-2025 09:00,12.9352049,77.6814488,NO2,23,25,25
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",17-11-2025 09:00,26.200388,78.147714,PM2.5,90,332,199
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",17-11-2025 09:00,26.200388,78.147714,NO2,24,129,57
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",17-11-2025 09:00,26.200388,78.147714,NH3,4,4,4
India,Madhya Pradesh,Indore,"Airport Area, Indore - IMC",17-11-2025 09:00,22.7289,75.8076,PM2.5,25,236,92
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",17-11-2025 09:00,22.431,75.5213,PM10,50,232,126
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",17-11-2025 09:00,22.431,75.5213,NH3,1,13,7
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",17-11-2025 09:00,22.678,75.8559,PM2.5,34,165,81
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",17-11-2025 09:00,22.678,75.8559,NO2,7,9,7
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",17-11-2025 09:00,22.678,75.8559,SO2,19,26,23
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",17-11-2025 09:00,23.142888,79.916147,PM2.5,67,316,163
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",17-11-2025 09:00,23.168606,79.932247,PM2.5,147,422,296
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",17-11-2025 09:00,23.168606,79.932247,PM10,122,418,224
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",17-11-2025 09:00,23.168606,79.932247,NO2,17,204,76
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",17-11-2025 09:00,23.218135,79.95777,PM2.5,103,349,254
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",17-11-2025 09:00,23.218135,79.95777,PM10,102,227,150
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",17-11-2025 09:00,14.4758,75.9052,OZONE,19,21,20
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",17-11-2025 09:00,15.459706,75.008381,OZONE,18,21,18
